ATTACHMENT_SOURCE,TRANSACTION_ID,PAYOFF_LOAN_ID,PAYOFFUID,LOANID,LOAN_TRANSACTION_DATE,APPLY_DATE,REVERSAL_DATE,LAST_UPDATED_DATE,LOAN_TRANSACTION_TYPE,DESCRIPTION,LOAN_TRANSACTION_AMOUNT,PAYMENT_FLAG,LOAN_PRINCIPAL,LOAN_INTEREST,STARTING_BALANCE,ENDING_BALANCE,POSTCHARGEOFFEVENT,CHARGEOFFEVENTIND,LOAN_REVERSED,LOAN_REJECTED,LOAN_CLEARED,ORIGINATION_DATE,LOAN_AMOUNT,TERM,INTEREST_RATE,LOAN_CLOSED_DATE,CHARGE_OFF_DATE
Attachment_B,8790795,HMB39B06CE4955,d1edf66b-bab8-4222-93b0-b39b06ce4955,357590,2025-09-10,2025-09-11,,2025-09-10T21:00:19,Payment,Regular: Transaction ID 8790795,684.48,True,235.35,449.13,24527.41,24292.06,False,False,False,0,1,2025-06-11,25000.0000,60.00000,21.5600,,
Attachment_B,8791321,HM05B6FD2ADC8A,bf487a42-7168-4f24-b06d-05b6fd2adc8a,357326,2025-09-10,2025-09-10,,2025-09-10T22:05:05,Payment,Regular: Transaction ID 8791321,168.90,True,134.38,34.52,6206.63,6072.25,False,False,False,0,1,2025-06-05,7000.0000,24.00000,14.5000,,
Attachment_B,8789790,HM6AE49B11B2E7,a3a69dd0-81b5-450f-a3b2-6ae49b11b2e7,357576,2025-09-09,2025-09-10,,2025-09-09T21:00:38,Payment,Regular: Transaction ID 8789790,600.00,True,424.69,175.31,10071.80,9647.11,False,False,False,0,1,2025-06-11,11000.0000,24.00000,17.1700,,
Attachment_B,8789869,HMC0AE3387F781,ce09afe4-c31b-40f1-bd44-c0ae3387f781,357488,2025-09-09,2025-09-10,,2025-09-09T21:00:42,Payment,Regular: Transaction ID 8789869,636.97,True,486.23,150.74,12240.03,11753.80,False,False,False,0,1,2025-06-10,13200.0000,24.00000,14.5000,,
Attachment_B,8787877,HM33FFB3904E8C,9f389b2f-0476-45c1-9c5f-33ffb3904e8c,357425,2025-09-08,2025-09-09,,2025-09-08T21:00:16,Payment,Regular: Transaction ID 8787877,628.08,True,206.03,422.05,22085.85,21879.82,False,False,False,0,1,2025-06-09,22500.0000,60.00000,22.5000,,
Attachment_B,8785899,HMECA4CA83E08D,8e98f902-289a-4c08-99a1-eca4ca83e08d,358002,2025-09-05,2025-09-08,,2025-09-05T21:01:42,Payment,Regular: Transaction ID 8785899,1099.14,True,1053.98,45.16,28996.14,27942.16,False,False,False,0,1,2025-06-20,30000.0000,36.00000,18.9500,,
Attachment_B,8782884,HMECA4CA83E08D,8e98f902-289a-4c08-99a1-eca4ca83e08d,358002,2025-09-05,2025-09-05,,2025-09-05T09:50:03,Payment,Regular: Transaction ID 8782884,1099.14,True,667.91,431.23,29664.05,28996.14,False,False,False,0,1,2025-06-20,30000.0000,36.00000,18.9500,,
Attachment_B,8786664,HM658136D5EDDF,95e3864f-9b22-4bad-b3fd-658136d5eddf,357379,2025-09-05,2025-09-05,,2025-09-05T21:40:07,Payment,Regular: Transaction ID 8786664,1100.00,True,637.72,462.28,28722.88,28085.16,False,False,False,0,1,2025-06-06,30000.0000,36.00000,18.9500,,
Attachment_B,8783231,HM02AED124F009,bb54829b-7777-459a-95fc-02aed124f009,310635,2025-09-05,2025-09-05,,2025-09-05T16:25:04,Payment,Regular: Transaction ID 8783231,500.00,True,109.96,390.04,16467.76,16357.80,False,False,False,0,1,2025-05-08,17000.0000,60.00000,24.7000,,
Attachment_B,8783017,HMB0BB0F4E83E2,c2fe725f-d9ff-4c56-acd1-b0bb0f4e83e2,356443,2025-09-05,2025-09-05,,2025-09-05T13:15:04,Payment,Regular: Transaction ID 8783017,575.65,True,171.66,403.99,20804.86,20633.20,False,False,False,0,1,2025-05-14,21600.0000,60.00000,20.2500,,
Attachment_B,8782270,HM109CEDF2C1BA,289f509b-e1ad-46f6-80d8-109cedf2c1ba,357430,2025-09-04,2025-09-05,,2025-09-04T21:00:44,Payment,Regular: Transaction ID 8782270,769.40,True,446.31,323.09,20074.40,19628.09,False,False,False,0,1,2025-06-09,21000.0000,36.00000,18.9500,,
Attachment_B,8782441,HM05F713F1AF3A,6165e06d-c14e-4a88-93f4-05f713f1af3a,357331,2025-09-04,2025-09-05,,2025-09-04T21:00:50,Payment,Regular: Transaction ID 8782441,728.48,True,331.82,396.66,29336.68,29004.86,False,False,False,0,1,2025-06-05,30000.0000,60.00000,15.9200,,
Attachment_B,8782595,HM07D27ED0D92D,63204d99-d509-45f8-b023-07d27ed0d92d,357722,2025-09-04,2025-09-05,,2025-09-04T21:00:58,Payment,Regular: Transaction ID 8782595,400.00,True,155.12,244.88,27638.10,27482.98,False,False,False,0,1,2025-06-13,28000.0000,60.00000,23.1000,2025-10-04,
Attachment_B,8781418,HM0EA95F8E6672,84f4a68a-14f3-478f-8bda-0ea95f8e6672,128906,2025-09-04,2025-09-05,,2025-09-04T21:00:10,Payment,Regular: Transaction ID 8781418,568.68,True,178.16,390.52,19649.60,19471.44,False,False,False,0,1,2025-04-21,20000.0000,60.00000,23.4000,,
Attachment_B,8780888,HMCCF48E8890EB,1687bf8f-f243-4901-b947-ccf48e8890eb,234789,2025-09-04,2025-09-04,,2025-09-04T10:10:04,Payment,Regular: Transaction ID 8780888,617.71,True,221.08,396.63,22620.35,22399.27,False,False,False,0,1,2025-05-02,23300.0000,60.00000,20.0000,,
Attachment_B,8780443,HM1EAAA687CAA8,0b5171d2-c719-445f-aa50-1eaaa687caa8,357268,2025-09-03,2025-09-04,,2025-09-03T21:00:28,Payment,Regular: Transaction ID 8780443,369.68,True,210.12,159.56,9584.88,9374.76,False,False,False,0,1,2025-06-04,10000.0000,36.00000,19.6000,,
Attachment_B,8780372,HMF81CC3EF64B8,82a00f9a-2e43-46eb-9ba8-f81cc3ef64b8,357260,2025-09-03,2025-09-04,,2025-09-03T21:00:25,Payment,Regular: Transaction ID 8780372,463.82,True,127.90,335.92,15241.64,15113.74,False,False,False,0,1,2025-06-04,15500.0000,60.00000,25.9500,,
Attachment_B,8780379,HM2287D616524F,8bbb00ea-54b6-4e78-8e4d-2287d616524f,357261,2025-09-03,2025-09-04,,2025-09-03T21:00:25,Payment,Regular: Transaction ID 8780379,576.69,True,327.79,248.90,14952.20,14624.41,False,False,False,0,1,2025-06-04,15600.0000,36.00000,19.6000,,
Attachment_B,8780639,HMF46898D3EA81,949185c2-a737-4e7a-a532-f46898d3ea81,357273,2025-09-03,2025-09-04,,2025-09-03T21:00:40,Payment,Regular: Transaction ID 8780639,638.50,True,262.14,376.36,19478.30,19216.16,False,False,False,0,1,2025-06-04,20000.0000,48.00000,22.7500,,
Attachment_B,8779632,HM802DFA7646F6,653792fb-68fb-44f5-8f87-802dfa7646f6,356281,2025-09-03,2025-09-03,,2025-09-03T15:50:04,Payment,Regular: Transaction ID 8779632,223.34,True,0.00,223.34,23101.54,23101.54,False,False,False,0,1,2025-05-13,24000.0000,60.00000,20.7500,,
Attachment_B,8778302,HMBF3BD4709D6C,9ecc15e9-28b7-41bb-b9bc-bf3bd4709d6c,356702,2025-09-02,2025-09-03,,2025-09-02T21:00:12,Payment,Regular: Transaction ID 8778302,586.37,True,337.90,248.47,15438.27,15100.37,False,False,False,0,1,2025-05-21,16000.0000,36.00000,18.9500,,
Attachment_B,8779225,HM19CD4E724DD5,d1244ad9-4c37-4680-9f00-19cd4e724dd5,357179,2025-09-02,2025-09-03,,2025-09-02T21:00:52,Payment,Regular: Transaction ID 8779225,799.27,True,293.43,505.84,29411.58,29118.15,False,False,False,0,1,2025-06-03,30000.0000,60.00000,20.2500,,
Attachment_B,8772987,HM530947AD67BC,79f66f8e-0403-4575-8dd6-530947ad67bc,357723,2025-08-29,2025-09-01,,2025-08-29T21:00:33,Payment,Regular: Transaction ID 8772987,483.74,True,362.05,121.69,9714.27,9352.22,False,False,False,0,1,2025-06-13,10000.0000,24.00000,14.7500,,
Attachment_B,8773504,HM22EF38D715E4,f88cfbe4-3dfc-43b4-af37-22ef38d715e4,188845,2025-08-29,2025-09-01,,2025-08-29T21:00:56,Payment,Regular: Transaction ID 8773504,660.53,True,250.16,410.37,24341.28,24091.12,False,False,False,0,1,2025-04-25,25000.0000,60.00000,19.8500,,
Attachment_B,8772805,HMB96B7AB2AE64,6cd6a429-e1ea-420c-b3e6-b96b7ab2ae64,203810,2025-08-29,2025-08-30,,2025-08-29T21:00:25,Payment,Regular: Transaction ID 8772805,265.58,True,205.00,60.58,4895.79,4690.79,False,False,False,0,1,2025-04-30,5500.0000,24.00000,14.5700,,
Attachment_B,8772636,HMF2A5DAA60C6E,825ebbc8-820d-4028-aeaf-f2a5daa60c6e,357078,2025-08-29,2025-08-30,,2025-08-29T21:00:17,Payment,Regular: Transaction ID 8772636,483.82,True,367.63,116.19,9275.27,8907.64,False,False,False,0,1,2025-05-30,10000.0000,24.00000,14.7500,,
Attachment_B,8772977,HM3FDDB4EB5CDF,bf273ab5-924c-43ee-9ab7-3fddb4eb5cdf,358433,2025-08-29,2025-08-30,,2025-08-29T21:00:33,Payment,Regular: Transaction ID 8772977,773.47,True,331.93,441.54,29718.37,29386.44,False,False,False,0,1,2025-06-30,30000.0000,60.00000,18.7000,,
Attachment_B,8772614,HM5B1CFDF18908,fa40b845-77fd-4371-a69e-5b1cfdf18908,358485,2025-08-29,2025-08-30,,2025-08-29T21:00:16,Payment,Regular: Transaction ID 8772614,621.60,True,205.20,416.40,22285.25,22080.05,False,False,False,0,1,2025-06-30,22500.0000,60.00000,22.0000,,
Attachment_B,8772035,HM04A0B39E9739,3242c2c1-dde7-4275-b843-04a0b39e9739,357086,2025-08-29,2025-08-29,,2025-08-29T14:45:03,Payment,Regular: Transaction ID 8772035,500.00,True,371.41,128.59,17103.64,16732.23,False,False,False,0,1,2025-05-30,18000.0000,36.00000,19.6000,,
Attachment_B,8771855,HM602AC4FEEA37,37da346d-0ba0-46b0-b6ed-602ac4feea37,357016,2025-08-29,2025-08-29,,2025-08-29T12:10:06,Payment,Regular: Transaction ID 8771855,432.27,True,184.07,248.20,13610.33,13426.26,False,False,False,0,1,2025-05-29,14000.0000,48.00000,20.8000,,
Attachment_B,8772083,HMA010E3C36FEF,56eb8451-8c8e-49d9-9b53-a010e3c36fef,203800,2025-08-29,2025-08-29,,2025-08-29T15:20:03,Payment,Regular: Transaction ID 8772083,622.73,True,308.92,313.81,19205.31,18896.39,False,False,False,0,1,2025-04-30,20000.0000,48.00000,21.3000,,
Attachment_B,8776777,HMEBD11C72F678,77cd9fc9-7f06-480a-a7da-ebd11c72f678,218579,2025-08-29,2025-08-29,,2025-08-30T00:50:02,Payment,Regular: Transaction ID 8776777,946.28,True,577.51,368.77,24318.20,23740.69,False,False,False,0,1,2025-05-01,26000.0000,36.00000,18.4500,,
Attachment_B,8776809,HM311FC8158CCA,c982c62c-b692-4bfd-8cf8-311fc8158cca,357021,2025-08-29,2025-08-29,,2025-08-30T02:40:04,Payment,Regular: Transaction ID 8776809,477.13,True,189.33,287.80,18121.09,17931.76,False,False,False,0,1,2025-05-29,18500.0000,60.00000,18.7000,,
Attachment_B,8771339,HM6E2A33664943,32151700-fcad-4239-a5b8-6e2a33664943,188910,2025-08-28,2025-08-29,,2025-08-28T21:00:19,Payment,Regular: Transaction ID 8771339,335.63,True,124.72,210.91,9662.71,9537.99,False,False,False,0,1,2025-04-24,10000.0000,48.00000,25.7000,,
Attachment_B,8771236,HMD3E63F7E91FD,e29c2eea-46d4-48f6-9c5a-d3e63f7e91fd,357930,2025-08-28,2025-08-29,,2025-08-28T21:00:14,Payment,Regular: Transaction ID 8771236,269.23,True,98.34,170.89,18141.06,18042.72,False,False,False,0,1,2025-06-18,18500.0000,60.00000,24.5600,,
Attachment_B,8770690,HM1432D4AE6FC5,62c208a8-2cc6-48d1-9e56-1432d4ae6fc5,357659,2025-08-28,2025-08-28,,2025-08-28T14:25:06,Payment,Regular: Transaction ID 8770690,651.82,True,25.74,626.08,21900.41,21874.67,False,False,False,0,1,2025-06-12,22000.0000,60.00000,25.4500,,
Attachment_B,8770104,HME89E4B7DCE32,c701a943-d720-4b29-94e6-e89e4b7dce32,173907,2025-08-27,2025-08-28,,2025-08-27T21:01:25,Payment,Regular: Transaction ID 8770104,261.32,True,148.11,113.21,6563.20,6415.09,False,False,False,0,1,2025-04-28,7000.0000,36.00000,20.3100,,
Attachment_B,8768283,HME37D18EF869A,19bc03ac-cc9a-44d1-84a2-e37d18ef869a,310640,2025-08-27,2025-08-27,,2025-08-27T19:30:05,Payment,Regular: Transaction ID 8768283,700.25,True,132.04,568.21,24747.52,24615.48,False,False,False,0,1,2025-05-08,25000.0000,60.00000,22.6500,,
Attachment_B,8770293,HMA29862068F1D,308935a8-dbfd-42a9-a199-a29862068f1d,358436,2025-08-27,2025-08-27,,2025-08-27T21:05:03,Payment,Regular: Transaction ID 8770293,829.84,True,227.55,602.29,24377.47,24149.92,False,False,False,0,1,2025-06-30,25000.0000,48.00000,25.0500,,
Attachment_B,8768275,HM71F874716F64,a02c3d44-2be5-4ac8-879d-71f874716f64,358009,2025-08-27,2025-08-27,,2025-08-27T19:20:03,Payment,Regular: Transaction ID 8768275,574.31,True,261.24,313.07,14726.35,14465.11,False,False,False,0,1,2025-06-20,15000.0000,36.00000,22.1700,,
Attachment_B,8770382,HM05B6FD2ADC8A,bf487a42-7168-4f24-b06d-05b6fd2adc8a,357326,2025-08-27,2025-08-27,,2025-08-27T22:05:04,Payment,Regular: Transaction ID 8770382,168.89,True,136.13,32.76,6342.76,6206.63,False,False,False,0,1,2025-06-05,7000.0000,24.00000,14.5000,,
Attachment_B,8765146,HMCFABF1C704F5,e6f4cee9-0e3f-41b1-acf4-cfabf1c704f5,357725,2025-08-25,2025-08-25,,2025-08-25T15:20:03,Payment,Regular: Transaction ID 8765146,100.00,True,95.19,4.81,5375.40,5280.21,False,False,False,0,1,2025-06-13,6000.0000,24.00000,16.3300,,
Attachment_B,8764106,HM87FF3B96E444,166ea641-70c6-4902-b3f0-87ff3b96e444,358272,2025-08-22,2025-08-25,,2025-08-22T21:02:23,Payment,Regular: Transaction ID 8764106,1099.14,True,626.47,472.67,29368.12,28741.65,False,False,False,0,1,2025-06-25,30000.0000,36.00000,18.9500,,
Attachment_B,8764245,HM7C59B67887AF,272ea105-4acc-427b-b997-7c59b67887af,188847,2025-08-22,2025-08-25,,2025-08-22T21:02:33,Payment,Regular: Transaction ID 8764245,660.53,True,251.81,408.72,24243.28,23991.47,False,False,False,0,1,2025-04-25,25000.0000,60.00000,19.8500,,
Attachment_B,8763968,HM8E2570CF89E7,813bc10a-131b-4039-aa81-8e2570cf89e7,358288,2025-08-22,2025-08-25,,2025-08-22T21:02:16,Payment,Regular: Transaction ID 8763968,530.38,True,170.72,359.66,18820.99,18650.27,False,False,False,0,1,2025-06-25,19000.0000,60.00000,22.5000,,
Attachment_B,8764117,HMD28B71F82E82,8d1108ad-6691-4aa6-8904-d28b71f82e82,358279,2025-08-22,2025-08-25,,2025-08-22T21:02:24,Payment,Regular: Transaction ID 8764117,879.31,True,501.18,378.13,23494.50,22993.32,False,False,False,0,1,2025-06-25,24000.0000,36.00000,18.9500,,
Attachment_B,8764116,HM74ED05830695,d526a598-c3ff-42d8-b6cb-74ed05830695,358271,2025-08-22,2025-08-25,,2025-08-22T21:02:24,Payment,Regular: Transaction ID 8764116,676.58,True,235.06,441.52,24754.93,24519.87,False,False,False,0,1,2025-06-25,25000.0000,60.00000,21.0000,,
Attachment_B,8763972,HM372D788BD327,d812992c-227e-4ce4-a780-372d788bd327,358270,2025-08-22,2025-08-25,,2025-08-22T21:02:16,Payment,Regular: Transaction ID 8763972,821.38,True,277.35,544.03,29710.24,29432.89,False,False,False,0,1,2025-06-25,30000.0000,60.00000,21.5600,,
Attachment_B,8763108,HM4B360F1F89EE,a9cb18ed-0831-4905-a343-4b360f1f89ee,358171,2025-08-22,2025-08-24,,2025-08-22T21:01:41,Payment,Regular: Transaction ID 8763108,753.27,True,346.77,406.50,24645.77,24299.00,False,False,False,0,1,2025-06-24,25000.0000,48.00000,19.4200,,
Attachment_B,8762888,HM1C888AB65029,cdd81ba0-e029-4d18-855b-1c888ab65029,358166,2025-08-22,2025-08-24,,2025-08-22T21:01:32,Payment,Regular: Transaction ID 8762888,458.99,True,203.97,255.02,14791.28,14587.31,False,False,False,0,1,2025-06-24,15000.0000,48.00000,20.3000,,
Attachment_B,8763165,HMC72C151F747F,eafceb33-4282-4184-8adc-c72c151f747f,358176,2025-08-22,2025-08-24,,2025-08-22T21:01:43,Payment,Regular: Transaction ID 8763165,239.66,True,134.75,104.91,6364.04,6229.29,False,False,False,0,1,2025-06-24,6500.0000,36.00000,19.4100,,
Attachment_B,8761904,HMDA25483339BF,92c5a652-e71a-4c68-a645-da25483339bf,356818,2025-08-22,2025-08-23,,2025-08-22T21:00:48,Payment,Regular: Transaction ID 8761904,357.64,True,244.97,112.67,6518.82,6273.85,False,False,False,0,1,2025-05-23,7000.0000,24.00000,20.3500,,
Attachment_B,8761190,HMCFABF1C704F5,e6f4cee9-0e3f-41b1-acf4-cfabf1c704f5,357725,2025-08-22,2025-08-23,,2025-08-22T21:00:15,Payment,Regular: Transaction ID 8761190,294.76,True,217.19,77.57,5592.59,5375.40,False,False,False,0,1,2025-06-13,6000.0000,24.00000,16.3300,,
Attachment_B,8760508,HM2E27D8EC8836,1b662706-c43d-43e2-824a-2e27d8ec8836,294025,2025-08-22,2025-08-22,,2025-08-22T13:35:03,Payment,Regular: Transaction ID 8760508,541.31,True,344.08,197.23,28647.34,28303.26,False,False,False,0,1,2025-05-07,30000.0000,36.00000,17.9500,,
Attachment_C,8764523,HME55C766B12D3,6d6666d7-4180-418e-b45a-e55c766b12d3,203801,2025-08-22,2025-08-22,2025-08-27,2025-08-23T02:45:03,Payment,Regular: Transaction ID 8764523,482.16,True,227.64,254.52,14635.73,14408.09,False,False,True,0,0,2025-04-30,15000.0000,48.00000,23.1500,,
Attachment_C,8760504,HM6EEA2555C866,98dbe64d-c713-426a-b60c-6eea2555c866,356439,2025-08-22,2025-08-22,,2025-08-22T13:30:03,Payment,Regular: Transaction ID 8760504,500.00,True,177.28,322.72,23115.02,22937.74,False,False,False,0,1,2025-05-14,24000.0000,36.00000,18.2000,,
Attachment_B,8759368,HMA379CCA2D2CC,3cc14fc3-49e1-4c4c-8110-a379cca2d2cc,128690,2025-08-21,2025-08-22,,2025-08-21T21:00:29,Payment,Regular: Transaction ID 8759368,673.72,True,378.55,295.17,16953.15,16574.60,False,False,False,0,1,2025-04-15,18000.0000,36.00000,20.5000,,
Attachment_B,8759749,HM07D27ED0D92D,63204d99-d509-45f8-b023-07d27ed0d92d,357722,2025-08-21,2025-08-22,,2025-08-21T21:00:46,Payment,Regular: Transaction ID 8759749,400.00,True,153.76,246.24,27791.86,27638.10,False,False,False,0,1,2025-06-13,28000.0000,60.00000,23.1000,2025-10-04,
Attachment_B,8758617,HM7629DEA33B3C,568674a8-a931-4afb-bb65-7629dea33b3c,357724,2025-08-21,2025-08-21,,2025-08-21T15:55:03,Payment,Regular: Transaction ID 8758617,3000.00,True,2949.50,50.50,14032.84,11083.34,False,False,False,0,1,2025-06-13,19500.0000,60.00000,16.4200,,
Attachment_B,8757840,HM02EECA02AD96,7b9da960-868c-4cf5-8b25-02eeca02ad96,128908,2025-08-20,2025-08-21,,2025-08-20T21:00:45,Payment,Regular: Transaction ID 8757840,622.78,True,275.82,346.96,19179.39,18903.57,False,False,False,0,1,2025-04-21,20000.0000,48.00000,21.3000,,
Attachment_C,8758165,HMD339CB14B81D,4ecf851d-82cb-4188-808e-d339cb14b81d,359407,2025-08-20,2025-08-21,2025-08-23,2025-08-20T21:01:05,Payment,Regular: Transaction ID 8758165,739.50,True,527.13,212.37,14472.87,13945.74,False,False,True,0,0,2025-07-21,15000.0000,24.00000,16.6700,,
Attachment_C,8757991,HM7DCB74C375AD,da27a4b9-ab84-4826-bf68-7dcb74c375ad,357729,2025-08-20,2025-08-21,2025-08-22,2025-08-20T21:00:51,Payment,Regular: Transaction ID 8757991,643.38,True,398.22,245.16,20520.95,20122.73,False,False,True,0,0,2025-06-13,21000.0000,48.00000,20.3700,,
Attachment_B,8756168,HM5986210D7EEF,1ab1130a-b57a-476b-b3d8-5986210d7eef,358007,2025-08-19,2025-08-20,,2025-08-19T21:01:05,Payment,Regular: Transaction ID 8756168,428.25,True,141.40,286.85,15352.02,15210.62,False,False,False,0,1,2025-06-20,15500.0000,60.00000,22.0000,,
Attachment_B,8756456,HMD40660E68A55,7242da38-d3a5-4f6c-8da6-d40660e68a55,356637,2025-08-19,2025-08-20,,2025-08-19T21:01:18,Payment,Regular: Transaction ID 8756456,754.41,True,411.37,343.04,19187.90,18776.53,False,False,False,0,1,2025-05-20,20000.0000,36.00000,21.0500,,
Attachment_B,8756433,HMDD4D8D03EADE,d95b9512-899a-43f0-baaf-dd4d8d03eade,356529,2025-08-19,2025-08-20,,2025-08-19T21:01:17,Payment,Regular: Transaction ID 8756433,676.19,True,523.76,152.43,12317.66,11793.90,False,False,False,0,1,2025-05-16,14000.0000,24.00000,14.5700,,
Attachment_B,8752828,HM61C41E5DDB27,4def0a20-7369-4f2d-8ee2-61c41e5ddb27,356638,2025-08-17,2025-08-18,,2025-08-17T21:00:11,Payment,Regular: Transaction ID 8752828,428.82,True,163.84,264.98,12657.11,12493.27,False,False,False,0,1,2025-05-20,13000.0000,48.00000,24.6500,,
Attachment_B,8751911,HM55DC83A77F44,19c77ace-d385-4819-b991-55dc83a77f44,357931,2025-08-15,2025-08-18,,2025-08-15T21:03:10,Payment,Regular: Transaction ID 8751911,699.33,True,232.92,466.41,25156.41,24923.49,False,False,False,0,1,2025-06-18,25400.0000,60.00000,21.8300,,
Attachment_C,8751108,HM716446F4411E,5e777a59-a8a7-43c2-b65f-716446f4411e,327300,2025-08-15,2025-08-18,2025-08-20,2025-08-15T21:02:36,Payment,Regular: Transaction ID 8751108,646.59,True,353.60,292.99,16231.72,15878.12,False,False,True,0,0,2025-05-09,17200.0000,36.00000,20.8000,,
Attachment_B,8750728,HM4CA4A7C2B333,af33f7bc-e87a-4c9f-9373-4ca4a7c2b333,357833,2025-08-15,2025-08-17,,2025-08-15T21:02:22,Payment,Regular: Transaction ID 8750728,638.50,True,257.17,381.33,19735.47,19478.30,False,False,False,0,1,2025-06-17,20000.0000,48.00000,22.7500,,
Attachment_B,8749386,HMDFB7789C5A65,02ce95bd-ae3d-4e90-aa27-dfb7789c5a65,356907,2025-08-15,2025-08-16,,2025-08-15T21:01:28,Payment,Regular: Transaction ID 8749386,674.61,True,401.05,273.56,17697.78,17296.73,False,False,False,0,1,2025-05-28,18600.0000,36.00000,18.2000,,
Attachment_B,8749382,HM18AD5C786B23,229e8873-d3bd-46c1-ab15-18ad5c786b23,356537,2025-08-15,2025-08-16,,2025-08-15T21:01:28,Payment,Regular: Transaction ID 8749382,289.08,True,221.42,67.66,5562.89,5341.47,False,False,False,0,1,2025-05-16,6000.0000,24.00000,14.3200,2025-10-04,
Attachment_B,8747043,HM04A0B39E9739,3242c2c1-dde7-4275-b843-04a0b39e9739,357086,2025-08-15,2025-08-15,,2025-08-15T13:45:08,Payment,Regular: Transaction ID 8747043,200.00,True,70.89,129.11,17174.53,17103.64,False,False,False,0,1,2025-05-30,18000.0000,36.00000,19.6000,,
Attachment_B,8746010,HM167EFC959335,6a9bf765-f443-4237-9dc1-167efc959335,358349,2025-08-14,2025-08-15,,2025-08-14T21:02:00,Payment,Regular: Transaction ID 8746010,811.89,True,285.45,526.44,29516.06,29230.61,False,False,False,0,1,2025-06-26,30000.0000,60.00000,21.0000,,
Attachment_B,8746038,HMF8D8F792320F,aa85b0dd-1ab4-4f5a-aed1-f8d8f792320f,356481,2025-08-14,2025-08-15,,2025-08-14T21:02:01,Payment,Regular: Transaction ID 8746038,729.96,True,214.57,515.39,24567.89,24353.32,False,False,False,0,1,2025-05-15,25000.0000,60.00000,24.7000,,
Attachment_B,8745782,HMF1DF528C8876,dfc5e623-0091-49cf-bc74-f1df528c8876,358078,2025-08-14,2025-08-15,,2025-08-14T21:01:51,Payment,Regular: Transaction ID 8745782,297.18,True,213.11,84.07,5764.91,5551.80,False,False,False,0,1,2025-06-23,6000.0000,24.00000,17.1700,,
Attachment_B,8746183,HMD3E63F7E91FD,e29c2eea-46d4-48f6-9c5a-d3e63f7e91fd,357930,2025-08-14,2025-08-15,,2025-08-14T21:02:08,Payment,Regular: Transaction ID 8746183,269.23,True,97.42,171.81,18238.48,18141.06,False,False,False,0,1,2025-06-18,18500.0000,60.00000,24.5600,,
Attachment_C,8746003,HM65197BB16ACB,c258175c-c2a0-4fb5-a2f2-65197bb16acb,128691,2025-08-14,2025-08-15,2025-08-19,2025-08-14T21:02:00,Payment,Regular: Transaction ID 8746003,387.11,True,60.86,326.25,10001.73,9940.87,False,False,True,0,0,2025-04-15,10500.0000,36.00000,19.4000,,
Attachment_B,8743217,HM05B6FD2ADC8A,bf487a42-7168-4f24-b06d-05b6fd2adc8a,357326,2025-08-14,2025-08-14,,2025-08-14T19:00:09,Payment,Regular: Transaction ID 8743217,168.90,True,130.33,38.57,6473.09,6342.76,False,False,False,0,1,2025-06-05,7000.0000,24.00000,14.5000,,
Attachment_C,8746624,HMFEA7BC6F49C4,2933df70-9a19-41c9-a638-fea7bc6f49c4,359139,2025-08-14,2025-08-14,2025-08-20,2025-08-14T22:35:04,Payment,Regular: Transaction ID 8746624,795.28,True,302.13,493.15,29697.87,29395.74,False,False,True,0,0,2025-07-15,30000.0000,60.00000,20.0000,,
Attachment_B,8742390,HM341C11D263D8,d1861b1a-d853-4452-8560-341c11d263d8,356440,2025-08-13,2025-08-14,,2025-08-13T21:00:46,Payment,Regular: Transaction ID 8742390,452.65,True,246.82,205.83,11512.74,11265.92,False,False,False,0,1,2025-05-14,12000.0000,36.00000,21.0500,,
Attachment_B,8741275,HM802DFA7646F6,653792fb-68fb-44f5-8f87-802dfa7646f6,356281,2025-08-13,2025-08-13,,2025-08-13T15:05:03,Payment,Regular: Transaction ID 8741275,400.00,True,306.85,93.15,23408.39,23101.54,False,False,False,0,1,2025-05-13,24000.0000,60.00000,20.7500,,
Attachment_B,8741393,HM3AAA8DE635E0,ac06df9d-10cc-4eda-9459-3aaa8de635e0,356285,2025-08-13,2025-08-13,,2025-08-13T19:05:03,Payment,Regular: Transaction ID 8741393,799.52,True,358.00,441.52,29475.43,29117.43,False,False,False,0,1,2025-05-13,30000.0000,60.00000,20.2500,,
Attachment_B,8740974,HM7629DEA33B3C,568674a8-a931-4afb-bb65-7629dea33b3c,357724,2025-08-12,2025-08-13,,2025-08-12T21:00:54,Payment,Regular: Transaction ID 8740974,478.71,True,355.72,122.99,14388.56,14032.84,False,False,False,0,1,2025-06-13,19500.0000,60.00000,16.4200,,
Attachment_B,8740951,HM59C679EEDA5A,7e58029c-ed69-4d14-8160-59c679eeda5a,357728,2025-08-12,2025-08-13,,2025-08-12T21:00:51,Payment,Regular: Transaction ID 8740951,789.64,True,247.77,541.87,27739.68,27491.91,False,False,False,0,1,2025-06-13,28000.0000,60.00000,23.0000,,
Attachment_B,8740870,HMA3579E0BD897,a08d810d-6465-4c78-ba8b-a3579e0bd897,357718,2025-08-12,2025-08-13,,2025-08-12T21:00:45,Payment,Regular: Transaction ID 8740870,599.50,True,240.08,359.42,23252.03,23011.95,False,False,False,0,1,2025-06-13,23500.0000,60.00000,18.2000,,
